id,event_id,episode_id,sid,task_id,task_instruction,object_label,window,reference_ready,setting,image,prompt_text_sha256
habit_test_01742,005702_01,005702,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01742.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01743,005704_01,005704,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01743.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01744,005704_01,005704,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01744.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01745,005922_01,005922,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01745.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01746,005922_01,005922,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01746.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01747,005923_01,005923,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01747.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01748,005923_01,005923,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01748.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01749,005924_01,005924,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01749.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01750,005924_01,005924,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01750.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01751,005925_01,005925,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01751.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01752,005925_01,005925,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01752.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01753,005926_01,005926,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01753.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01754,005926_01,005926,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01754.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01755,005927_01,005927,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01755.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01756,005927_01,005927,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01756.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01757,005929_01,005929,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01757.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01758,005929_01,005929,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01758.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01759,005930_01,005930,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01759.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01760,005930_01,005930,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01760.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01761,005931_01,005931,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01761.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01762,005931_01,005931,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01762.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01763,005932_01,005932,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01763.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01764,005932_01,005932,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01764.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01765,005933_01,005933,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01765.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01766,005933_01,005933,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01766.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01767,005934_01,005934,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01767.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01768,005934_01,005934,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01768.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01769,005935_01,005935,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01769.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01770,005935_01,005935,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01770.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01771,005936_01,005936,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01771.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01772,005936_01,005936,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01772.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01773,005937_01,005937,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01773.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01774,005937_01,005937,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01774.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01775,005938_01,005938,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01775.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01776,005938_01,005938,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01776.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01777,005939_01,005939,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01777.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01778,005939_01,005939,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01778.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01779,005940_01,005940,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01779.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01780,005940_01,005940,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01780.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01781,005941_01,005941,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01781.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01782,005941_01,005941,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01782.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01783,005943_01,005943,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01783.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01784,005943_01,005943,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01784.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01785,005944_01,005944,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01785.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01786,005944_01,005944,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01786.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01787,005945_01,005945,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01787.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01788,005945_01,005945,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01788.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01789,005946_01,005946,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01789.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01790,005946_01,005946,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01790.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01791,005947_01,005947,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01791.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01792,005947_01,005947,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01792.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01793,005948_01,005948,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01793.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01794,005948_01,005948,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01794.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01795,005949_01,005949,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01795.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01796,005949_01,005949,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01796.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01797,005950_01,005950,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01797.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01798,005950_01,005950,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01798.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01799,005951_01,005951,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01799.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01800,005951_01,005951,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01800.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01801,005952_01,005952,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01801.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01802,005952_01,005952,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01802.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01803,005953_01,005953,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01803.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01804,005953_01,005953,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01804.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01805,005954_01,005954,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01805.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01806,005954_01,005954,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01806.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01807,005955_01,005955,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01807.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01808,005955_01,005955,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01808.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01809,005956_01,005956,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01809.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01810,005956_01,005956,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01810.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01811,005957_01,005957,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01811.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01812,005957_01,005957,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01812.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01813,005958_01,005958,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01813.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01814,005958_01,005958,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01814.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01815,005959_01,005959,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01815.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01816,005959_01,005959,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01816.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01817,005960_01,005960,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01817.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01818,005960_01,005960,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01818.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01819,005961_01,005961,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01819.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01820,005961_01,005961,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01820.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01821,005962_01,005962,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01821.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01822,005962_01,005962,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01822.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01823,005963_01,005963,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01823.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01824,005963_01,005963,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01824.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01825,005964_01,005964,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01825.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01826,005964_01,005964,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01826.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01827,005965_01,005965,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01827.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01828,005965_01,005965,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01828.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01829,005966_01,005966,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01829.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01830,005966_01,005966,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01830.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01831,005967_01,005967,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01831.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01832,005967_01,005967,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01832.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01833,005968_01,005968,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01833.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01834,005968_01,005968,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01834.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01835,005969_01,005969,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01835.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01836,005969_01,005969,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01836.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01837,005970_01,005970,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01837.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01838,005970_01,005970,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01838.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01839,005972_01,005972,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01839.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01840,005972_01,005972,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01840.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01841,005973_01,005973,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01841.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01842,005973_01,005973,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01842.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01843,005974_01,005974,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01843.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01844,005974_01,005974,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01844.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01845,005975_01,005975,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01845.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01846,005975_01,005975,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01846.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01847,005976_01,005976,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01847.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01848,005976_01,005976,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01848.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01849,005977_01,005977,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01849.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01850,005977_01,005977,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01850.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01851,005978_01,005978,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01851.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01852,005978_01,005978,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01852.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01853,005979_01,005979,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01853.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01854,005979_01,005979,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01854.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
